Latitude,Longitude,mean_correlation_with_existing_farms,min_distance_to_line_km,avg_capacity_factor,avg_solar_radiation,min_distance_nature_land_km,score_km,score_wind_correlation,score_wind_capacity,score_solar_radiation,score_distance_nature_land,pareto_tier,state,suitability_index,is_suitable,is_suitable_model
-27.25,138.5,0.0121008648714494,367.3,0.32700682,491.77185,9.3,16,91,57,40,14,5,South Australia,40.08443617505038,0,0
-27.25,138.75,0.0003849342044088,368.8,0.32979947,489.5235,33.7,16,100,58,42,38,6,South Australia,45.986744868984545,0,0
-27.25,139.0,0.0024146815329524,371.9,0.3351574,489.3144,58.2,16,98,61,42,54,6,South Australia,48.21338493520763,0,0
-27.25,139.25,0.0048493413265705,376.4,0.33417064,489.85193,60.8,15,96,60,42,56,6,South Australia,48.02617178838295,0,0
-27.25,139.5,0.0133643543403152,382.5,0.324519,491.07968,36.4,15,90,55,40,40,5,South Australia,42.94468950507065,0,0
-27.25,139.75,0.0147263317701539,389.9,0.32468832,493.16714,11.9,14,88,55,38,16,3,South Australia,38.44524182992283,0,0
-27.25,140.0,0.0122301151355107,398.7,0.32255128,493.2583,0.0,13,91,54,38,1,2,South Australia,36.28056411936423,0,0
-27.25,140.25,0.0061127820628739,401.0,0.32451937,493.81467,0.0,13,95,55,37,1,2,South Australia,37.45573586767085,0,0
-27.25,140.5,-0.0023244933801747,376.9,0.3189015,494.03787,0.0,15,99,51,37,1,2,South Australia,38.35805753616322,0,0
-27.25,140.75,-0.0081327026089032,352.9,0.32561204,492.7464,0.0,17,94,56,39,1,5,South Australia,38.68304387200767,0,0
-27.25,141.0,-0.0153054760148127,328.9,0.3336947,491.24466,0.0,20,88,60,40,1,4,Queensland,39.856588074760374,0,0
-27.25,141.25,-0.0129973124180521,305.0,0.3267515,491.49454,24.5,23,90,56,40,29,5,Queensland,44.637027160247854,0,0
-27.25,141.5,-0.0061610083858275,281.2,0.30949005,490.9891,49.0,26,95,45,40,49,3,Queensland,47.591150912451525,0,0
-27.25,141.75,0.0005305453802325,257.5,0.2938574,490.22256,73.4,29,100,38,41,63,4,Queensland,51.11389062935408,0,0
-27.25,142.0,0.0010788839044315,234.0,0.30514976,489.5979,97.9,32,100,43,42,74,5,Queensland,54.700051822432265,0,0
-27.25,142.25,-0.0051461460601006,210.8,0.31894016,489.293,122.3,36,96,51,42,82,6,Queensland,58.17556145913915,0,0
-27.25,142.5,-0.0012197076542569,187.9,0.3237657,489.3291,146.8,40,99,55,42,88,7,Queensland,62.20577279284638,1,1
-27.25,142.75,0.0003819923520842,165.4,0.3096086,489.11176,158.4,44,100,45,42,89,7,Queensland,61.97262431413297,1,1
-27.25,143.0,0.000390216228663,143.6,0.30440775,489.9055,137.7,48,100,42,42,86,7,Queensland,62.59102871138002,1,1
-27.25,143.25,-0.0035475590432594,122.9,0.32396057,488.13855,118.3,52,97,55,43,80,7,Queensland,65.81322840212972,1,1
-27.25,143.5,-0.0100626948156527,103.8,0.35113525,486.22437,101.2,56,92,68,45,75,7,Queensland,68.00503376722969,1,1
-27.25,143.75,-0.0048997610511529,87.5,0.3695658,485.679,87.6,60,96,75,46,70,8,Queensland,71.0118646918708,1,1
-27.25,144.0,0.0036227906866164,75.7,0.35977903,484.84772,79.2,63,97,71,46,66,7,Queensland,70.8520635865533,1,1
-27.25,144.25,-0.0001746465651584,70.8,0.3579355,484.5669,76.7,64,100,71,47,65,8,Queensland,72.09681264236694,1,1
-27.25,144.5,-0.0038439535788105,70.6,0.3644786,481.88788,80.6,65,97,73,49,66,9,Queensland,72.18933346645267,1,1
-27.25,144.75,-0.0004789381166033,68.2,0.34180108,479.94647,91.1,65,100,64,50,71,8,Queensland,71.96266006775262,1,1
-27.25,145.0,0.0142776697408407,67.9,0.29007748,479.38065,106.2,65,89,36,51,77,8,Queensland,65.24364539282305,1,1
-27.25,145.25,0.0266172636067494,67.1,0.2479211,478.4829,124.3,65,77,26,52,83,7,Queensland,61.856078346590834,1,1
-27.25,145.5,0.030426334631851,46.3,0.24444053,477.59332,130.6,72,74,25,53,84,7,Queensland,64.44602300995379,1,1
-27.25,145.75,0.0328118689203014,21.9,0.23624188,478.52316,140.4,82,71,23,52,87,7,Queensland,67.65958867407628,1,1
-27.25,146.0,0.0384003882324101,1.5,0.22978564,478.3481,129.7,98,65,22,52,84,6,Queensland,71.61175203118219,1,1
-27.25,146.25,0.0541223427491439,25.9,0.229461,478.21408,111.9,79,46,22,52,79,4,Queensland,59.76947991099814,1,1
-27.25,146.5,0.0681110876767585,49.3,0.23172314,477.63074,97.1,70,35,23,53,74,3,Queensland,53.2905744767669,0,0
-27.25,146.75,0.0813521194014659,72.7,0.23171908,476.73615,86.9,64,29,23,53,70,1,Queensland,49.213432345142444,0,0
-27.25,147.0,0.0911428388873381,92.9,0.22727413,475.92883,69.8,59,25,22,54,61,2,Queensland,44.96649819901403,0,0
-27.25,147.25,0.0941286658602101,92.0,0.22880681,476.402,52.7,59,24,22,54,51,1,Queensland,43.06538802274361,0,0
-27.25,147.5,0.0998237725413803,88.2,0.2334197,475.7439,42.3,60,23,23,54,45,0,Queensland,42.59560156095902,0,0
-27.25,147.75,0.1037576832293,85.5,0.22897005,475.3288,43.3,61,22,22,54,45,0,Queensland,42.65368923907053,0,0
-27.25,148.0,0.1075051260244522,81.3,0.22869602,474.42307,54.4,62,22,22,55,52,1,Queensland,44.27411637691888,0,0
-27.25,148.25,0.1091548572915295,61.4,0.2258927,473.56113,72.1,67,22,22,56,62,2,Queensland,47.534012967318624,0,0
-27.25,148.5,0.1071594327510822,38.7,0.2308006,473.2177,90.6,74,22,22,56,71,4,Queensland,51.82338718478968,0,0
-27.25,148.75,0.1002848968863309,17.5,0.23162842,472.56232,91.1,84,23,23,57,71,5,Queensland,56.32537245053536,0,0
-27.25,149.0,0.0979346511353339,2.1,0.23044549,472.2751,66.7,98,23,22,57,60,2,Queensland,60.16732987975911,1,1
-27.25,149.25,0.096714563883974,20.3,0.24449375,471.63065,42.2,83,24,25,58,45,2,Queensland,52.56401832171001,0,0
-27.25,149.5,0.0931244039752831,43.5,0.23869136,470.2453,17.9,72,24,24,59,23,1,Queensland,44.911288443137416,0,0
-27.25,149.75,0.0903293827659494,57.9,0.2421521,468.9472,4.2,68,25,25,60,8,1,Queensland,41.40361851837301,0,0
-27.25,150.0,0.0870551151994039,41.7,0.24043655,466.38168,27.0,73,27,24,62,31,2,Queensland,47.21616216539897,0,0
-27.25,150.25,0.0863559715627204,35.8,0.24865854,463.2614,51.3,75,27,26,64,51,4,Queensland,51.45990110013841,0,0
-27.25,150.5,0.0904023715960127,25.4,0.22048363,458.99176,58.9,80,25,21,67,55,2,Queensland,52.67385641550595,0,0
-27.25,150.75,0.0941073924779803,8.0,0.21608339,456.4107,35.0,91,24,20,69,39,2,Queensland,54.21961994799476,0,0
-27.25,151.0,0.0962748009445411,13.6,0.21997765,454.84995,12.9,87,24,21,71,17,1,Queensland,49.940880807999534,0,0
-27.25,151.25,0.0970557522183905,4.3,0.2503801,454.25662,15.5,95,24,26,71,21,2,Queensland,54.842103059557225,0,0
-27.25,151.5,0.0909431912004947,6.6,0.27346686,451.86496,36.5,92,25,32,73,40,5,Queensland,57.8513504365279,0,0
-27.25,151.75,0.0917804248290069,20.1,0.24968223,443.2181,31.4,83,25,26,78,36,3,Queensland,52.672953052504496,0,0
-27.25,152.0,0.0975428762535254,7.6,0.15993021,432.1472,7.0,92,23,12,84,11,2,Queensland,49.540041722389134,0,0
-27.25,152.25,0.0913300962747252,15.8,0.10284093,422.66635,11.6,85,25,3,87,16,2,Queensland,46.575350645624816,0,0
-27.25,152.5,0.0964984616929931,8.5,0.08190628,414.1556,18.3,91,24,2,90,24,4,Queensland,49.74019867867066,0,0
-27.25,152.75,0.1004095337331472,11.6,0.09170214,408.1901,5.0,89,23,3,92,9,4,Queensland,46.562676198156545,0,0
-27.25,153.0,0.0834974030354282,3.0,0.15211864,406.53754,19.5,96,28,10,92,25,5,Queensland,54.43698857066868,0,0
-27.5,114.25,0.0257168523972809,142.2,0.47233316,484.35068,6.0,48,78,99,47,10,9,Western Australia,58.38274877278949,1,1
-27.5,114.5,0.0192894967383749,137.9,0.4371261,484.1861,0.0,49,84,92,47,1,6,Western Australia,57.32435422714768,0,0
-27.5,114.75,0.0143083572986402,137.7,0.409734,482.35263,12.8,49,89,85,48,17,7,Western Australia,59.32001954953726,1,1
-27.5,115.0,0.0135824853299363,140.7,0.3810046,481.94135,24.3,48,90,78,49,29,6,Western Australia,59.42165381457889,1,1
-27.5,115.25,0.0179234075570656,143.9,0.38689208,482.8831,24.6,48,86,79,48,29,6,Western Australia,58.858443555435834,1,1
-27.5,115.5,0.0218250118572974,151.0,0.46015757,485.19348,36.4,46,82,97,46,40,8,Western Australia,62.539972139912784,1,1
-27.5,115.75,0.0232651164023471,161.5,0.47767287,485.48926,52.8,44,80,99,46,51,11,Western Australia,63.69073265531597,1,1
-27.5,116.0,0.0217095300289137,166.9,0.47952482,486.78656,73.8,43,82,99,45,63,11,Western Australia,65.29180378419908,1,1
-27.5,116.25,0.0287655430346993,155.0,0.4793687,487.49875,96.4,46,75,99,44,73,9,Western Australia,66.22767628823765,1,1
-27.5,116.5,0.0325114025512621,146.1,0.4870444,488.61896,115.8,47,72,100,43,80,10,Western Australia,67.21170027793647,1,1
-27.5,116.75,0.0376094288998588,140.9,0.48166037,489.20306,135.1,48,66,99,42,85,9,Western Australia,67.02490622010481,1,1
-27.5,117.0,0.0407117111741432,139.8,0.47550064,489.08002,155.5,48,63,99,43,89,9,Western Australia,66.99253452297329,1,1
-27.5,117.25,0.0468516456451089,142.8,0.46819174,487.37918,175.8,48,55,98,44,92,8,Western Australia,65.93994138909481,1,1
-27.5,117.5,0.0524888622286241,149.8,0.45727876,486.23294,193.7,47,48,97,45,95,9,Western Australia,64.14657791732857,1,1
-27.5,117.75,0.0539858553359018,160.2,0.44687945,485.942,212.8,45,46,94,46,96,9,Western Australia,62.74098933917863,1,1
-27.5,118.0,0.0543627219465893,173.3,0.44756916,484.10306,232.9,42,46,95,47,98,11,Western Australia,61.854140585561055,1,1
-27.5,118.25,0.0492654979849855,188.7,0.45591784,482.40634,228.2,40,52,96,48,97,11,Western Australia,62.69033325113356,1,1
-27.5,118.5,0.0471558078624574,190.8,0.46689406,480.0764,203.8,39,55,98,50,95,9,Western Australia,62.913138684487464,1,1
-27.5,118.75,0.0494846783134908,166.7,0.4578674,478.5467,179.4,43,52,97,52,92,10,Western Australia,63.325170829660486,1,1
-27.5,119.0,0.0529054811556956,142.7,0.43757206,478.09485,155.0,48,47,92,52,89,8,Western Australia,62.98736436592327,1,1
-27.5,119.25,0.0497748647949525,118.8,0.43354312,477.07828,130.6,53,51,91,53,84,8,Western Australia,64.83619014519587,1,1
-27.5,119.5,0.0448139337778446,95.1,0.4485561,476.87466,106.3,58,57,95,53,77,9,Western Australia,67.75131823307812,1,1
-27.5,119.75,0.0456071406153136,71.9,0.44696057,477.10583,81.9,64,56,94,53,67,8,Western Australia,68.43894843994809,1,1
-27.5,120.0,0.0467000016233041,48.7,0.43983135,477.11847,57.7,71,55,93,53,54,8,Western Australia,68.72755882201898,1,1
-27.5,120.25,0.049666643114705,25.0,0.4448979,476.9888,33.6,80,52,94,53,38,7,Western Australia,70.01213722955612,1,1
-27.5,120.5,0.0533179362648211,1.3,0.44678515,476.83316,11.1,99,47,94,53,16,6,Western Australia,73.11384085235265,1,1
-27.5,120.75,0.0555510042623306,22.4,0.4439712,476.5288,3.2,81,45,94,53,5,5,Western Australia,63.36481043973442,1,1
-27.5,121.0,0.0506373147214097,45.8,0.4396941,476.13916,16.6,72,50,93,54,22,6,Western Australia,63.516444653611266,1,1
-27.5,121.25,0.0383544196407975,63.7,0.4395975,476.67834,40.0,66,65,93,53,42,7,Western Australia,67.21904347954184,1,1
-27.5,121.5,0.0242525718130526,84.8,0.45519102,477.30142,64.0,61,79,96,53,58,9,Western Australia,70.54799982505936,1,1
-27.5,121.75,0.0236875758905495,107.2,0.45669678,477.9125,77.7,55,80,96,52,65,8,Western Australia,69.4571155626841,1,1
-27.5,122.0,0.0291108447343244,130.2,0.44049102,477.10965,53.3,50,75,93,53,52,8,Western Australia,63.7860764541533,1,1
-27.5,122.25,0.0415088168278868,153.4,0.39846107,475.93314,28.9,46,62,82,54,34,7,Western Australia,55.09411300418091,0,0
-27.5,122.5,0.0501512955829855,177.0,0.37703434,476.62598,4.5,42,51,77,53,8,6,Western Australia,46.468018113903824,0,0
-27.5,122.75,0.0517872046058376,200.7,0.36535844,476.97186,0.0,38,49,73,53,1,5,Western Australia,42.38408297188829,0,0
-27.5,123.0,0.0521095939934076,224.6,0.33018938,476.4314,13.3,34,48,58,53,18,5,Western Australia,40.059283391946224,0,0
-27.5,123.25,0.0494258040784015,248.6,0.32769185,476.49854,37.7,30,52,57,53,41,4,Western Australia,43.043799784334475,0,0
-27.5,123.5,0.049314158114915,272.6,0.3290662,476.62405,58.8,27,52,58,53,55,5,Western Australia,43.39281806784628,0,0
-27.5,123.75,0.0499854022415266,296.7,0.32052705,475.53665,40.6,24,51,52,54,43,4,Western Australia,39.636427876421635,0,0
-27.5,124.0,0.0457979804514685,320.8,0.32947958,474.6589,31.7,21,56,58,55,36,4,Western Australia,39.1407077050541,0,0
-27.5,124.25,0.0368140170749809,345.0,0.35577235,474.1044,31.7,18,67,70,56,36,3,Western Australia,42.51313885569478,0,0
-27.5,124.5,0.0304677081116963,369.1,0.36101094,472.91074,31.7,16,73,72,57,36,3,Western Australia,43.701412005989916,0,0
-27.5,124.75,0.0358537051117136,393.4,0.37379053,474.35217,32.7,14,68,76,55,37,2,Western Australia,42.7113318425919,0,0
-27.5,125.0,0.0441365057098058,417.6,0.4019497,474.99786,45.4,12,58,83,55,47,1,Western Australia,42.670292116484845,0,0
-27.5,125.25,0.047893240177516,441.8,0.39954132,475.21066,61.1,10,54,82,55,56,2,Western Australia,42.204288369995524,0,0
-27.5,125.5,0.0475831815041601,466.1,0.3778368,474.97342,55.9,9,54,77,55,53,1,Western Australia,40.35949288495338,0,0
-27.5,125.75,0.0408899107593156,490.3,0.34406424,474.7195,56.0,7,62,65,55,53,1,Western Australia,38.82099289679328,0,0
-27.5,126.0,0.0376284804195165,514.6,0.3479837,475.65775,55.9,6,66,67,54,53,1,Western Australia,39.5078500483672,0,0
-27.5,126.25,0.0368437401484698,538.9,0.37001425,475.39038,56.0,5,67,75,54,53,1,Western Australia,40.98302306322806,0,0
-27.5,126.5,0.0418926367103787,563.1,0.35472244,473.51428,55.9,4,61,70,56,53,1,Western Australia,38.47546263015878,0,0
-27.5,126.75,0.0504415948365238,587.4,0.34290758,473.6291,61.0,3,51,65,56,56,1,Western Australia,35.81963370490782,0,0
-27.5,127.0,0.0656256070094449,611.7,0.31202438,473.57068,74.1,2,37,47,56,63,0,Western Australia,29.941260348166463,0,0
-27.5,127.25,0.0701112481188916,636.0,0.29502273,472.85944,91.9,2,34,38,57,72,0,Western Australia,28.61701892910037,0,0
-27.5,127.5,0.054748500762729,660.3,0.28762054,471.88696,112.2,1,45,36,57,79,0,Western Australia,31.20526086280197,0,0
-27.5,127.75,0.0314074713770034,684.6,0.32117414,469.8317,133.8,1,73,53,59,85,1,Western Australia,41.268659885158215,0,0
-27.5,128.0,0.0293103969301141,706.1,0.337463,468.9269,119.5,1,74,62,60,82,2,Western Australia,42.759301215646566,0,0
-27.5,128.25,0.0484310474424135,685.9,0.32031462,467.9748,100.6,1,53,52,60,75,1,Western Australia,35.349628336971215,0,0
-27.5,128.5,0.062150049153743,666.1,0.29992682,467.12054,84.6,1,39,40,61,68,0,Western Australia,29.206026539470948,0,0
-27.5,128.75,0.0587326554334833,646.6,0.2804455,466.7986,73.3,1,42,34,61,63,0,Western Australia,28.10332193480775,0,0
-27.5,129.0,0.0353987274464175,627.5,0.2962359,465.69666,69.1,2,68,39,62,61,0,Western Australia,34.52306567868929,0,0
-27.5,129.25,0.0213229048642374,608.8,0.31966743,464.31232,69.2,2,82,52,63,61,2,South Australia,39.9560929463724,0,0
-27.5,129.5,0.0256774109067572,590.5,0.3303039,464.03555,69.3,3,78,58,64,61,2,South Australia,40.41918623477423,0,0
-27.5,129.75,0.0288724598696544,572.8,0.35433114,464.14774,69.4,3,75,69,64,61,2,South Australia,42.51616690439056,0,0
-27.5,130.0,0.0265758317651315,555.5,0.3818051,463.67023,69.4,4,77,78,64,61,3,South Australia,45.003538758115226,0,0
-27.5,130.25,0.0229567384181012,538.9,0.39721432,463.60236,69.3,5,81,82,64,61,4,South Australia,46.83692901057316,0,0
-27.5,130.5,0.0326088509167588,522.9,0.36528465,464.13788,69.2,6,71,73,64,61,3,South Australia,43.631515057303886,0,0
-27.5,130.75,0.0470507660026972,507.6,0.32321247,464.60043,69.2,6,55,54,63,61,2,South Australia,36.43525416390334,0,0
-27.5,131.0,0.0466976822726705,493.1,0.3064076,465.47122,69.2,7,55,43,63,61,1,South Australia,34.57047833150999,0,0
-27.5,131.25,0.0385646575485311,479.5,0.3083752,465.75668,73.3,8,65,44,62,63,1,South Australia,37.73137908809498,0,0
-27.5,131.5,0.0391695982244397,465.3,0.33343014,465.6541,84.5,9,64,60,62,68,2,South Australia,41.69682782663239,0,0
-27.5,131.75,0.046700976367685,445.1,0.33156094,465.6346,100.5,10,55,59,62,75,2,South Australia,41.347107936798224,0,0
-27.5,132.0,0.0534729010358984,425.4,0.30536819,465.72186,119.0,11,47,43,62,82,1,South Australia,37.746088386121436,0,0
-27.5,132.25,0.0570139329170896,406.1,0.29518655,465.75714,100.2,13,43,38,62,75,1,South Australia,35.661125933915656,0,0
-27.5,132.5,0.0554422969685956,387.4,0.29112595,466.47858,84.3,14,45,37,62,68,1,South Australia,35.592455713297184,0,0
-27.5,132.75,0.058560552864912,369.3,0.30245516,466.64868,73.2,16,42,41,61,63,1,South Australia,35.57532599422776,0,0
-27.5,133.0,0.074794386553445,351.9,0.3246774,467.42407,69.3,17,32,55,61,61,0,South Australia,36.64952358215324,0,0
-27.5,133.25,0.0886494513645413,335.3,0.3620447,467.85538,64.7,19,26,72,61,59,1,South Australia,39.21848038499708,0,0
-27.5,133.5,0.0928008416623231,319.8,0.35955584,468.2465,64.0,21,25,71,60,58,2,South Australia,38.952898678710746,0,0
-27.5,133.75,0.0959654586051502,305.3,0.38829017,469.35248,64.4,23,24,80,59,59,2,South Australia,41.439683789162444,0,0
-27.5,134.0,0.1081628245351437,292.2,0.39014706,471.6056,66.5,24,22,80,58,60,1,South Australia,41.59706328659322,0,0
-27.5,134.25,0.1259264882562482,280.5,0.36232293,473.29785,76.1,26,20,72,56,64,1,South Australia,41.096360920851666,0,0
-27.5,134.5,0.1469006532307026,270.4,0.3354269,474.39465,91.4,27,18,61,55,72,0,South Australia,40.47958866269768,0,0
-27.5,134.75,0.1518676304166937,262.3,0.3255234,473.9514,104.5,28,18,56,56,76,0,South Australia,40.46492623846228,0,0
-27.5,135.0,0.1519340084300243,256.1,0.3180361,473.8876,92.6,29,18,51,56,72,0,South Australia,38.61712791462202,0,0
-27.5,135.25,0.1406102114002264,252.1,0.31808063,474.24075,86.2,30,19,51,56,70,1,South Australia,39.44908034525176,0,0
-27.5,135.5,0.1308831813301713,250.4,0.31910145,474.42233,85.4,30,20,51,55,68,2,South Australia,39.33516489994878,0,0
-27.5,135.75,0.1292819556647113,251.0,0.31971458,475.57773,72.3,30,20,52,54,63,2,South Australia,38.36937448894203,0,0
-27.5,136.0,0.1312051200928787,253.9,0.30737084,476.4057,61.4,30,20,44,54,56,1,South Australia,35.66152797548175,0,0
-27.5,136.25,0.1338227770335617,259.1,0.29831305,477.41895,52.3,29,19,40,53,51,0,South Australia,33.799914430508146,0,0
-27.5,136.5,0.1306562598528606,266.3,0.2907461,479.2098,27.9,28,20,37,51,33,0,South Australia,30.510823089248973,0,0
-27.5,136.75,0.1198066382485974,275.5,0.2911008,483.63052,3.5,27,21,37,47,6,0,South Australia,25.76000845823547,0,0
-27.5,137.0,0.1069240145695706,286.4,0.30388233,486.20236,0.0,25,22,42,45,1,0,South Australia,25.08575039766831,0,0
-27.5,137.25,0.089416919249509,298.9,0.30678856,488.2023,0.0,23,26,44,43,1,0,South Australia,25.284074305547886,0,0
-27.5,137.5,0.069740187617745,312.7,0.30955666,490.2618,0.0,22,34,45,41,1,0,South Australia,27.13929403611205,0,0
-27.5,137.75,0.0522073796340486,325.6,0.3109802,490.91586,0.0,20,48,46,41,1,1,South Australia,29.240118949372473,0,0
-27.5,138.0,0.0386367630313283,338.5,0.3199836,491.54077,0.0,19,65,52,40,1,1,South Australia,32.835883130172434,0,0
-27.5,138.25,0.0286953160073608,339.4,0.31886774,491.09164,10.4,19,75,51,40,15,2,South Australia,36.80813923607422,0,0
-27.5,138.5,0.0173163044089007,339.3,0.32149082,488.79608,13.8,19,86,53,43,18,4,South Australia,40.148638163304234,0,0
-27.5,138.75,0.0128211387033973,340.9,0.32758337,488.2499,35.3,19,90,57,43,39,5,South Australia,44.75931565331879,0,0
-27.5,139.0,0.0140095557341174,344.2,0.3296651,488.3913,59.0,18,89,58,43,55,4,South Australia,47.03529056638663,0,0
-27.5,139.25,0.0266743848410745,349.1,0.32541886,488.8306,60.4,18,77,56,43,56,4,South Australia,44.823368666766044,0,0
-27.5,139.5,0.0342610136827542,355.6,0.3154511,490.41507,36.0,17,70,49,41,39,2,South Australia,38.23991412052416,0,0
-27.5,139.75,0.0285215487171496,363.6,0.31994665,492.10782,11.6,16,75,52,39,16,2,South Australia,36.12541987866911,0,0
-27.5,140.0,0.0235942089264946,372.9,0.32534996,492.02637,0.0,16,80,56,39,1,3,South Australia,35.469405892818024,0,0
-27.5,140.25,0.0147946146871185,383.6,0.32333627,492.8749,0.0,15,88,54,38,1,3,South Australia,36.470122645965375,0,0
-27.5,140.5,0.0131236272586864,382.8,0.3225817,492.79028,0.0,15,90,54,38,1,4,South Australia,36.709384699215484,0,0
-27.5,140.75,0.0061210134282841,359.2,0.32816425,490.5574,0.0,17,95,57,41,1,6,South Australia,39.02980128964171,0,0
-27.5,141.0,0.0087435174483938,335.7,0.32786286,489.23404,0.0,19,93,57,42,1,5,Queensland,39.97922962739554,0,0
-27.5,141.0,0.0087435174483938,335.7,0.32786286,489.23404,0.0,19,93,57,42,1,5,South Australia,40.12062614157812,0,0
-27.5,141.25,0.0140225803080414,312.4,0.31214648,489.59952,24.4,22,89,47,42,29,3,Queensland,42.20262380918959,0,0
-27.5,141.5,0.0166002928833698,289.2,0.29361033,488.66528,48.8,25,87,38,43,49,3,Queensland,44.59410992564379,0,0
-27.5,141.75,0.0135872121745099,266.3,0.29163563,488.10025,73.2,28,90,37,43,63,4,Queensland,48.29388447816468,0,0
-27.5,142.0,0.0107926036696881,243.8,0.29942644,487.0669,97.6,31,92,40,44,74,5,Queensland,51.94749249870206,0,0
-27.5,142.25,0.0118151626427702,221.6,0.31302726,487.838,122.0,34,91,48,44,82,6,Queensland,56.03402857170167,0,0
-27.5,142.5,0.0149735047947615,200.0,0.31587166,487.28555,146.4,38,88,49,44,88,7,Queensland,57.6918635774642,0,0
-27.5,142.75,0.0102673154030483,179.1,0.30223984,488.505,146.5,41,92,41,43,88,6,Queensland,58.343905065530436,1,1
